Generation,Fitness
1654,15,20786
1654,15,62153
1654,15,44414
1654,0,5880862
1654,15,60056
1654,0,9125434
1654,0,701636
1654,15,29782
1654,15,27634
1654,0,8131652
1654,15,62492
1654,0,8537548
1654,15,14634
1654,15,60713
1654,15,34934
1654,0,2719053
1654,15,69305
1654,0,8453972
1654,15,18541
1654,15,34028
1654,15,43414
1654,15,61153
1654,15,40934
1654,0,683715
1654,0,7009076
1654,15,58839
1654,15,30721
1654,0,6634175
1654,15,55363
1654,0,8641033
1654,15,65627
1654,15,34353
1654,0,7934089
1654,0,3125993
1654,15,027
1654,0,7115554
1654,15,59417
1654,15,21018
1654,15,23018
1654,0,5369423
1654,0,7259027
1654,15,37914
1654,15,19247
1654,15,60713
1654,15,57879
1654,15,65026
1654,15,61295
1655,0,395593
1655,0,5157528
1655,0,4716912
1655,0,3349683
1655,0,4340525
1655,0,3948378
1655,0,451293
1655,0,4879336
1655,0,4582824
1655,0,6208964
1655,0,4034375
1655,0,6274617
1655,0,4300482
1655,0,3974317
1655,0,4932384
1655,0,5010511
1655,0,3677876
1655,0,4642492
1655,0,4747032
1655,0,4247012
1655,0,5731862
1655,0,4488113
1655,0,4473664
1655,0,3884343
1655,0,4424855
1655,0,4183559
1655,0,3694305
1655,0,4755424
1655,0,3428194
1655,0,6367388
1655,0,4770544
1655,0,4914159
1655,0,3653422
1655,0,4879509
1655,0,6267562
1655,0,561157
1655,0,47511
1655,0,5917981
1655,0,601669
1655,0,412171
1655,0,6436468
1655,0,3900335
1655,0,4945315
1655,0,6107183
1655,0,4928603
1655,0,4592391
1655,0,5993431
1655,0,5722494
1655,0,5411727
1655,0,4008594
1655,0,5994759
1655,0,4374849
1655,0,608542
1655,0,3810535
1655,0,5942741
1655,0,6919459
1655,0,6088549
1655,0,4060566
1655,0,4905233
1655,0,4545136
1656,0,5663383
1656,0,6694283
1656,0,7780977
1656,0,9008117
1656,0,6152159
1656,0,5218619
1656,0,6284196
1656,0,741141
1656,0,6885475
1656,0,6049546
1656,0,5859829
1656,0,6425198
1656,0,6416771
1656,0,6996477
1656,0,7729208
1656,0,5254703
1656,0,8285077
1656,0,7570851
1656,0,69838
1656,0,6182193
1656,0,4603631
1656,0,7402141
1656,0,5277973
1656,0,6624571
1656,0,588474
1656,0,6572702
1656,0,7811604
1656,0,6828958
1656,0,5339471
1656,0,6683606
1656,0,712762
1656,0,631023
1656,0,6285938
1656,0,7320371
1656,0,5657316
1656,0,6201172
1656,0,6416943
1656,0,5890378
1656,0,8867113
1656,0,5988771
1656,0,6258239
1656,0,7822099
1656,0,8077818
1656,15,06459
1656,0,6842736
1656,0,6151427
1656,0,6184257
1656,0,6191431
1656,0,5991918
1656,0,5456203
1656,15,15247
1656,0,6895372
1656,0,6810912
1656,0,8237964
1656,0,5346224
1656,0,6148319
1656,0,8865365
1656,0,6544156
1656,0,5418918
1656,0,7989915
1657,-0,04
1657,0,1547127
1657,-0,04
1657,-0,04
1657,-0,04
1657,-0,04
1657,0,2761807
1657,-0,05
1657,-0,05
1657,0,1502629
1657,-0,04
1657,0
1657,-0,04
1657,0,3383307
1657,-0,05
1657,-0,05
1657,-0,05
1657,0,3587496
1657,-0,04
1657,-0,04
1657,-0,05
1657,-0,02
1657,0,2990473
1657,0
1657,0,2989201
1657,0
1657,-0,04
1657,-0,02
1657,0,03903749
1657,-0,05
1657,-0,05
1657,0,3910328
1657,0,1413982
1657,-0,04
1657,-0,03
1657,0,3750669
1657,0,4368692
1657,0,185681
1657,0,118063
1657,-0,04
1657,0,2097603
1657,-0,04
1657,-0,02
1657,0,2819992
1657,0,1551141
1657,0,03136971
1657,-0,05
1657,0,4836821
1657,0,2623209
1657,-0,05
1657,0,2615798
1657,0,1669845
1657,-0,05
1657,-0,05
1657,-0,05
1657,0,3922797
1657,0,110881
1657,-0,03
1657,-0,04
1657,0,3511613
1658,-0,86
1658,-1,06
1658,-1,14
1658,-0,85
1658,0
1658,0
1658,-0,79
1658,-0,82
1658,-0,89
1658,-0,04
1658,-0,79
1658,-0,09999999
1658,-0,9
1658,-1,14
1658,-0,04
1658,-0,85
1658,-1,14
1658,-1,13
1658,-1,13
1658,-0,81
1658,-0,03
1658,0
1658,0
1658,0
1658,-1,11
1658,-0,85
1658,-0,63
1658,-1,13
1658,-0,98
1658,0
1658,-0,83
1658,-1,14
1658,-0,81
1658,-0,75
1658,0
1658,-1,12
1658,-0,82
1658,-1,14
1658,-0,85
1658,-0,27
1658,-1,14
1658,-1,13
1658,-1,01
1658,-1,13
1658,-0,78
1658,0
1658,0
1658,0
1658,-1,12
1658,-0,69
1658,-1,13
1658,-0,82
1658,-1,13
1658,0
1658,-1,11
1658,-0,82
1658,0
1658,-0,67
1658,-1,13
1658,-0,06
1659,0,8093283
1659,0,6844749
1659,0,7014656
1659,0,7623702
1659,0,7510557
1659,0,6501846
1659,0,7477072
1659,0,8063387
1659,0,9222426
1659,0,8037397
1659,0,5264199
1659,0,7289889
1659,0,7805711
1659,0,7775486
1659,-0,1140737
1659,0,2978655
1659,0,7473327
1659,0,7906396
1659,0,5699501
1659,0,851712
1659,0,04290703
1659,0,6932778
1659,0,6796295
1659,0,7353619
1659,0,6796558
1659,0,7612773
1659,0,7594152
1659,0,7426879
1659,0,7036248
1659,0,7370712
1659,0,6439037
1659,0,8829454
1659,0,7444472
1659,0,7763939
1659,0,859208
1659,0,5536739
1659,0,6995403
1659,0,7439351
1659,0,8111734
1659,0,8297343
1659,0,6935704
1659,0,7185265
1659,0,3976508
1659,0,8002009
1659,0,8124666
1659,0,7920707
1659,0,722815
1659,0,7153211
1659,0,6121366
1659,0,6976153
1659,0,631309
1659,0,8010835
1659,0,7067828
1659,0,8535975
1659,0,8022898
1659,0,6516066
1659,0,7177827
1659,0,7310494
1659,0,7082095
1659,0,8186188
1660,0,6479973
1660,-0,8546514
1660,-0,1141733
1660,0,6000196
1660,0,1167982
1660,-0,09425706
1660,-0,1200499
1660,-0,103172
1660,-0,4146514
1660,0,6409674
1660,-0,3974155
1660,0,2230792
1660,-0,1263824
1660,-0,1374155
1660,-0,6446514
1660,-0,1776576
1660,-0,8346514
1660,-0,1466925
1660,-0,8146514
1660,-0,06185002
1660,-0,07377251
1660,0,360234
1660,-0,109821
1660,0,3665343
1660,0,5117315
1660,0,1640518
1660,0,08370149
1660,0,03189149
1660,-0,2406901
1660,0,5289254
1660,-0,0869007
1660,-0,09471287
1660,-0,1194983
1660,0,5186293
1660,0,3331963
1660,-0,1282499
1660,0,5248393
1660,-0,1674155
1660,0,06249087
1660,-0,1036139
1660,0,342333
1660,-0,1842423
1660,0,6320843
1660,-0,0376103
1660,-0,5546514
1660,-0,1831112
1660,-0,3348003
1660,-0,09095243
1660,0,6542967
1660,-0,09011894
1660,-0,8146514
1660,0,6474264
1660,0,4731936
1660,-0,1373846
1660,-0,5532597
1660,0,6169916
1660,-0,1669601
1660,0,5149357
1660,-0,2539067
1660,0,6562314
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,-0,03
1661,-0,04
1661,-0,01
1661,0
1661,0
1661,0,1516658
1661,0
1661,0
1661,-0,98
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,-0,09
1661,0
1661,0
1661,0
1661,0
1661,0
1661,-0,07
1661,0
1661,-0,06
1661,0,2703971
1661,0
1661,0
1661,-0,13
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,-0,03
1661,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1663,0,7229472
1663,15,22545
1663,0,7908808
1663,0,5581158
1663,0,7920735
1663,0,7718972
1663,0,6464484
1663,15,06172
1663,0,6461293
1663,0,3592368
1663,0,25882
1663,0,7970405
1663,15,50339
1663,0,659161
1663,0,7939935
1663,0,7161543
1663,0,7807688
1663,0,2121907
1663,0,7251551
1663,0,4757983
1663,0,6703962
1663,0,6033397
1663,0,3651576
1663,0,5370146
1663,15,58654
1663,0,3950823
1663,0,06704348
1663,0,08413664
1663,15,51941
1663,0,7846533
1663,0,438593
1663,15,44884
1663,-0,0132676
1663,0,614788
1663,0,8520675
1663,0,7703726
1663,0,7277889
1663,0,7187567
1663,0,3507808
1663,0,1769303
1663,0,6848698
1663,0,3881827
1663,0,702023
1663,0,6304834
1663,0,5474026
1663,0,1010221
1663,15,63727
1663,0,7889611
1663,15,53547
1663,0,5209836
1663,0,3716396
1663,0,8040953
1663,0,6534983
1663,15,10216
1663,0,1554239
1663,0,6819917
1663,-0,008253602
1663,0,02390999
1663,0,2872536
1663,15,19509
1664,0,4014884
1664,0,3979125
1664,0,411064
1664,0,3423688
1664,0,4108932
1664,0,4064608
1664,0,3223982
1664,0,3054779
1664,0,402488
1664,0,397319
1664,0,3991385
1664,0,3993073
1664,0,3565108
1664,0,3998211
1664,0,3580005
1664,0,3828142
1664,0,407377
1664,0,382454
1664,0,2772146
1664,0,3623431
1664,0,3741778
1664,0,396835
1664,0,3787501
1664,0,3998613
1664,0,3366572
1664,0,3870366
1664,0,3950298
1664,0,3696901
1664,0,3982936
1664,0,4013644
1664,0,326291
1664,0,4074093
1664,0,3575938
1664,0,3917824
1664,0,3866676
1664,0,3725408
1664,0,3232886
1664,0,4165857
1664,0,3675792
1664,0,407793
1664,0,3292768
1664,0,2998208
1664,0,3174297
1664,0,3983273
1664,0,3764114
1664,0,3667838
1664,0,4199336
1664,0,3445126
1664,0,2851763
1664,0,4140645
1664,0,3031912
1664,0,3104925
1664,0,3946313
1664,0,4089534
1664,0,3161144
1664,0,3964768
1664,0,3669178
1664,0,3849034
1664,0,4103977
1664,0,3594381
1665,0
1665,-0,1094613
1665,0,0408532
1665,0,3599835
1665,0
1665,0
1665,0,1432794
1665,0,01573759
1665,0,1578276
1665,0,3878285
1665,0,123109
1665,0
1665,0
1665,0,3752663
1665,0,3130912
1665,0,1145818
1665,0,3864878
1665,0,1493476
1665,0
1665,0,3348067
1665,0,04567719
1665,0,3852487
1665,0,1052341
1665,0,1456981
1665,0
1665,0,3273154
1665,0,333666
1665,0,354566
1665,0,08426261
1665,0,1607838
1665,0
1665,0,02421546
1665,0,1015243
1665,0,3733604
1665,0,3143141
1665,0
1665,0,07936579
1665,0,3856074
1665,0
1665,0,1785137
1665,0,3857683
1665,0
1665,0,04154181
1665,0,02594864
1665,0,08591729
1665,0,3716754
1665,0
1665,0
1665,0,1629453
1665,0,3345053
1665,0,02948904
1665,0,3870367
1665,0,1263061
1665,0,2489395
1665,0,09249032
1665,0,3566025
1665,0
1665,0,06653732
1665,0,3794973
1665,0,01472437
1666,0,2807019
1666,0,4313743
1666,0,4663934
1666,0,399081
1666,0,1623734
1666,0,3189365
1666,0,1816804
1666,-0,009033199
1666,0,544176
1666,0,4768249
1666,0,1756678
1666,0,05975229
1666,0,07389611
1666,0,4256932
1666,0,36238
1666,0,4903432
1666,0,3967254
1666,0,3978471
1666,0,4414861
1666,-0,1343834
1666,0,2185646
1666,0,2052011
1666,0,1764815
1666,0,5044495
1666,0,1572385
1666,0,4910658
1666,0,3918951
1666,0,3923311
1666,0,3353519
1666,0,3326882
1666,0,423258
1666,0,4851485
1666,0,374405
1666,0,3636639
1666,0,3819086
1666,0,1513279
1666,0,4458299
1666,0,1923841
1666,0,1715475
1666,0,3948084
1666,0,475786
1666,0,4242579
1666,0,0815872
1666,0,1913267
1666,0,2566381
1666,0,2541822
1666,0,6115645
1666,0,319993
1666,0,4359746
1666,0,05896318
1666,0,2574913
1666,0,1409754
1666,0,3558488
1666,0,2788708
1666,0,3263579
1666,0,3846207
1666,0,3553593
1666,0,3327059
1666,0,4381228
1666,0,3406168
1667,0,4787809
1667,0,4088498
1667,0,5181623
1667,0,3987794
1667,0,2826363
1667,0,3910852
1667,0,445901
1667,0,4069651
1667,0,4502582
1667,0,4915119
1667,0,3268002
1667,0,4103372
1667,0,4501883
1667,0,3638815
1667,0,3794851
1667,0,4660884
1667,0,4104606
1667,0,4689488
1667,0,3797243
1667,0,4052085
1667,0,5935501
1667,0,3884259
1667,0,3674529
1667,0,5197009
1667,0,5023458
1667,0,4405968
1667,0,6167871
1667,0,3863469
1667,0,3960216
1667,0,6554367
1667,0,4862666
1667,0,4923581
1667,0,3619699
1667,0,6874828
1667,0,3549287
1667,0,3661726
1667,0,3823772
1667,0,3101324
1667,0,5082294
1667,0,2900598
1667,0,3439728
1667,0,5443021
1667,0,3905461
1667,0,4282055
1667,0,4562976
1667,0,4638489
1667,0,3528017
1667,0,5056385
1667,0,4308861
1667,0,4240746
1667,0,3351901
1667,0,5340369
1667,0,4075474
1667,0,5087212
1667,0,391311
1667,0,4485204
1667,0,4500207
1667,0,5149508
1667,0,3899837
1667,0,5220919
1668,0
1668,-0,03741334
1668,0,02237319
1668,0,03173666
1668,0,00871137
1668,0,02415762
1668,0,04373515
1668,0,04699975
1668,0,1209964
1668,0,3694687
1668,0,1653247
1668,0,2153303
1668,0,2684792
1668,0,01485441
1668,0,7069899
1668,0,1193602
1668,0,1497918
1668,0,1559512
1668,0,329424
1668,0,01500756
1668,0,07554573
1668,0,1389482
1668,0
1668,0,2753901
1668,-0,06
1668,0,3477718
1668,0,03160991
1668,0,3087472
1668,0,1349697
1668,0,1860113
1668,0,3064895
1668,0
1668,0,03996973
1668,-0,04845956
1668,0,1745908
1668,-0,004089961
1668,-0,03
1668,0,7841028
1668,0,03625395
1668,0,7758684
1668,-0,002922077
1668,0,3623608
1668,-0,03
1668,0,2219557
1668,0,3793943
1668,-0,02
1668,0,09619097
1668,0,05772387
1668,-0,04
1668,0,2053418
1668,0,6266954
1668,0,8135229
1668,0,2238493
1668,-0,02819589
1668,0,2361895
1668,0,287976
1668,-0,02673629
1668,0,1964551
1668,0,03153743
1668,0,3558073
1669,0,7224005
1669,0,6352628
1669,0,6261132
1669,0,7403671
1669,0,7586441
1669,0,8041242
1669,0,6312016
1669,0,6921078
1669,0,7995107
1669,0,6831839
1669,0,6765884
1669,0,8204023
1669,0,728516
1669,0,612584
1669,0,7191941
1669,0,6920835
1669,0,726922
1669,0,8195841
1669,0,6768907
1669,0,7002546
1669,0,6786252
1669,0,7241812
1669,0,7664125
1669,0,6942139
1669,0,6869919
1669,0,7167488
1669,0,6575075
1669,0,6756501
1669,0,5830841
1669,0,8113238
1669,0,6867197
1669,0,6935124
1669,0,6843216
1669,0,752798
1669,0,7878897
1669,0,7480444
1669,0,6999648
1669,0,6943219
1669,0,6291878
1669,0,6861228
1669,0,6746134
1669,0,7619687
1669,0,6837978
1669,0,67047
1669,0,6696454
1669,0,7255728
1669,0,699358
1669,0,7627444
1669,0,7585456
1669,0,7201806
1669,0,6129422
1669,0,7719493
1669,0,6781714
1669,0,7718265
1669,0,6412164
1669,0,6457708
1669,0,6153735
1669,0,6862347
1669,0,6243806
1669,0,8125978
1670,0,09392446
1670,0,3442823
1670,0,2628834
1670,0,157307
1670,0,2525992
1670,0,1315501
1670,0,1375606
1670,0,08371329
1670,0,3048465
1670,0,3771223
1670,0,1041532
1670,0,3047624
1670,0,3653998
1670,0,09578586
1670,0,4215451
1670,0,4212756
1670,0,370146
1670,0,1412503
1670,0,07069564
1670,0,2155126
1670,0,1037661
1670,0,40908
1670,0,355871
1670,0,1741297
1670,0,3753441
1670,0,06998223
1670,0,1158609
1670,0,3550388
1670,0,1061733
1670,0,1252158
1670,0,4355775
1670,0,08971107
1670,0,2676663
1670,0,5116847
1670,0,5834419
1670,0,3360304
1670,0,1783327
1670,0,2984205
1670,0,345405
1670,0,5160762
1670,0,08982867
1670,0,2901074
1670,0,1344781
1670,0,2088034
1670,0,5588135
1670,0,3342752
1670,0,3741536
1670,0,174405
1670,0,1211838
1670,0,336915
1670,0,3964543
1670,0,3862343
1670,0,1198384
1670,0,1845991
1670,0,1592385
1670,0,118081
1670,0,08752847
1670,0,4146402
1670,0,1155907
1670,0,2307901
1671,0,09079264
1671,-0,06
1671,0,3972662
1671,0,07594758
1671,0,1091181
1671,0,5802568
1671,0,3236679
1671,0,1064021
1671,0,1560941
1671,0,3052544
1671,-0,05
1671,0,4629676
1671,-0,03
1671,0,172111
1671,0,1668478
1671,0,3288202
1671,0,139755
1671,-0,05
1671,0,1065824
1671,0,1096392
1671,0,2372696
1671,0,05573722
1671,0,07206347
1671,0,5718356
1671,0,1262599
1671,0,2042682
1671,-0,05
1671,0,2318768
1671,0,1059716
1671,0,1622634
1671,0,05352071
1671,-0,06
1671,0,09860339
1671,0,4212349
1671,0,1654333
1671,0,3245432
1671,0,1360728
1671,0,3832346
1671,0,1897189
1671,0,2787614
1671,0,03997877
1671,0,2031349
1671,-0,09
1671,0,344452
1671,0,2113643
1671,0,1045071
1671,0,257378
1671,0,2814747
1671,0,4042762
1671,0,1661282
1671,-0,04
1671,0,08216879
1671,0,07732406
1671,0,2403359
1671,0,1101401
1671,0,1109914
1671,0,3695635
1671,0,2021351
1671,0,3552181
1671,0,4717967
1672,-1,06
1672,-1,06
1672,-1,05
1672,-1,05
1672,-1,07
1672,-1
1672,-1,05
1672,-1,05
1672,-1,06
1672,-1,06
1672,-1,05
1672,-1,06
1672,-1,04
1672,-1,06
1672,-1,02
1672,-1,06
1672,-1,06
1672,-1,07
1672,-1,06
1672,-1,05
1672,-1,06
1672,-1,05
1672,-1,06
1672,-1,03
1672,-1,06
1672,-1,06
1672,-1,06
1672,-1,06
1672,-1,06
1672,-1,04
1672,-1,06
1672,-1,06
1672,-0,97
1672,-1,07
1672,-1,06
1672,-1,05
1672,-1,05
1672,-1,04
1672,-1,06
1672,-1,06
1672,-1,05
1672,-1,05
1672,-1,05
1672,-1,06
1672,-1,05
1672,-1,06
1672,-1,05
1672,-1,05
1672,-1,06
1672,-0,61
1672,-1,06
1672,-1,01
1672,-1,06
1672,-1,05
1672,-1,06
1672,-1,06
1672,-1,06
1672,-1,05
1672,-1,05
1672,-1,04
1673,-0,1108199
1673,0,2952731
1673,0,4790323
1673,0,4551417
1673,0,5272624
1673,0,455045
1673,0,3000665
1673,0,5243627
1673,0,4272423
1673,0,3088722
1673,0,5168809
1673,0,3045202
1673,0,4893309
1673,0,2941136
1673,0,5066081
1673,0,5301459
1673,0,4458004
1673,0,3728708
1673,0,5256401
1673,0,2942107
1673,0,2946845
1673,0,4914701
1673,0,3326602
1673,0,480204
1673,0,5292027
1673,0,455651
1673,0,5368238
1673,0,2793874
1673,0,5356389
1673,0,5140759
1673,0,3404369
1673,0,4454319
1673,0,2064423
1673,0,4334904
1673,0,3640892
1673,0,4982483
1673,0,2594017
1673,0,3672816
1673,0,4322491
1673,0,5489337
1673,0,3366503
1673,0,4792451
1673,0,3325508
1673,0,4144328
1673,0,3873729
1673,0,501915
1673,0,3804308
1673,0,3023628
1673,0,277225
1673,0,5369666
1673,0,4270369
1673,0,4506662
1673,0,365196
1673,0,05720989
1673,0,2580487
1673,0,3731504
1673,0,4894825
1673,0,2931808
1673,0,2264149
1673,0,5297314
1674,-1,12
1674,-0,97
1674,0
1674,-0,72
1674,-1,13
1674,-1,13
1674,-1,09
1674,-1,15
1674,-1,11
1674,-1,15
1674,-1,14
1674,-1,13
1674,0
1674,-0,87
1674,-1,11
1674,-1,07
1674,-0,98
1674,-1,14
1674,-1,12
1674,-0,63
1674,-0,02
1674,0
1674,-1,01
1674,-1
1674,0
1674,-0,97
1674,-0,94
1674,-1,1
1674,-1,09
1674,0
1674,0
1674,-1,13
1674,0
1674,0
1674,-1
1674,-1,08
1674,0
1674,-0,68
1674,-1,12
1674,0
1674,-0,94
1674,-0,95
1674,0
1674,-1,14
1674,-1,06
1674,0
1674,-1,09
1674,-1,03
1674,-1,16
1674,-0,96
1674,-1,13
1674,0
1674,-1,08
1674,-1,12
1674,0
1674,-1,08
1674,0
1674,-0,96
1674,-1,04
1674,-1,11
1675,0,2892448
1675,15,2305
1675,0,2798644
1675,0,2882123
1675,0,1666057
1675,-0,1115916
1675,15,36624
1675,0,1631434
1675,-0,06675765
1675,0,9308575
1675,0,2286174
1675,0,3034193
1675,0,4262092
1675,0,2798723
1675,15
1675,0,2954349
1675,0,2004875
1675,0,20398
1675,0,4342077
1675,0,2876475
1675,0,2112506
1675,0,4267662
1675,0,09027886
1675,0,2155421
1675,0,100299
1675,0,2566077
1675,0,2302214
1675,0,9285146
1675,0,866765
1675,15,03634
1675,0,2095686
1675,0,27197
1675,0,2210598
1675,-0,08782243
1675,0,3840609
1675,15,14097
1675,0,8525686
1675,0,2105335
1675,-0,106746
1675,0,2462371
1675,0,2067076
1675,-0,2288636
1675,-0,4312279
1675,-0,08518854
1675,-0,3659027
1675,-0,1351899
1675,0,01673407
1675,0,3134027
1675,0,4374747
1675,-0,06178726
1675,0,04888159
1675,0,3079836
1675,0,2434616
1675,0,2416049
1675,-0,06301628
1675,0,2894977
1675,0,3197754
1675,-0,005130311
1675,0,200278
1675,0,8224354
1676,0,5252826
1676,0,513436
1676,0,545048
1676,0,4831
1676,0,2931058
1676,0,4249222
1676,0,5738255
1676,0,5663481
1676,0,5130766
1676,0,400015
1676,0,5363797
1676,0,5170712
1676,0,4813304
1676,0,5094355
1676,0,5045245
1676,0,3625647
1676,0,3887368
1676,0,3155348
1676,0,5745257
1676,0,5559932
1676,0,4828945
1676,0,5430298
1676,0,1518289
1676,0,5189955
1676,0,5063062
1676,0,5028273
1676,0,3199017
1676,0,2338613
1676,0,4419985
1676,0,403002
1676,0,2105406
1676,0,5685372
1676,0,5467054
1676,0,382271
1676,0,356355
1676,0,352318
1676,0,375442
1676,0,4516303
1676,0,4021835
1676,0,2064857
1676,0,3952
1676,0,4033264
1676,0,4167936
1676,0,5851556
1676,0,3438618
1676,0,3676523
1676,0,3318746
1676,0,3097739
1676,0,2524472
1676,0,5403992
1676,0,4742327
1676,0,2497919
1676,0,3578277
1676,0,5489799
1676,0,5456036
1676,0,3497759
1676,0,417641
1676,0,5115377
1676,0,4740822
1676,-0,02
1677,0,2818043
1677,0,2585154
1677,0,3669218
1677,0,2717549
1677,0,2414188
1677,0,2680777
1677,0,2488365
1677,0,2973723
1677,-0,1442235
1677,0,2975343
1677,0,3938785
1677,0,3010354
1677,0,2569893
1677,0,3749276
1677,0,2894946
1677,0,3965876
1677,0,2856858
1677,0,2655094
1677,0,2432695
1677,0,3928475
1677,0,3753073
1677,0,2652025
1677,0,3785147
1677,0,3053831
1677,0,2948142
1677,0,3482258
1677,0,2965076
1677,0,2853274
1677,0,2809738
1677,0,2979041
1677,0,27172
1677,0,1261483
1677,0,3543252
1677,0,2886015
1677,0,3772238
1677,0,2396733
1677,0,3078794
1677,-0,2
1677,0,3812946
1677,0,3566695
1677,0,388465
1677,0,3048153
1677,0,2737461
1677,0,2888353
1677,0,2757089
1677,0,278123
1677,0,3237937
1677,0,2679722
1677,0,2766523
1677,0,2801231
1677,0,3301034
1677,0,3714961
1677,0,2735146
1677,0,2865971
1677,0,3610634
1677,0,2923644
1677,0,2765319
1677,0,3263552
1677,0,3397743
1677,0,3052062
1678,0,4666588
1678,0,2267641
1678,0,01631665
1678,0,3250835
1678,0,3351323
1678,0,3635255
1678,0,09644693
1678,0
1678,0,04199499
1678,0,343768
1678,0,2378777
1678,0,008956075
1678,0,03400719
1678,0,1140658
1678,0,07996923
1678,0,2933755
1678,0
1678,0,3479531
1678,0,1511943
1678,0,2025234
1678,0,08197016
1678,0,04945028
1678,0,4031324
1678,0
1678,0,4368147
1678,0,238314
1678,0
1678,0,291009
1678,0,3440469
1678,0
1678,0,2397796
1678,0,1069047
1678,0,1062995
1678,0,09196258
1678,0,02536702
1678,0,05599099
1678,0,2828895
1678,0,08745134
1678,0,121536
1678,0,3216577
1678,0,06091535
1678,0,008813322
1678,0,0899266
1678,0
1678,0,07864076
1678,0,2485068
1678,0,0851776
1678,0,0346691
1678,0,3298931
1678,0,3489433
1678,0,1163371
1678,0,3279388
1678,0
1678,0
1678,0,2956409
1678,0,0009080768
1678,0,1284727
1678,0,3146433
1678,0,08499438
1678,0
1679,0,6481359
1679,0,1177987
1679,0,1190603
1679,0,1277013
1679,0,1508682
1679,0,182413
1679,0,09750098
1679,0,07474416
1679,0,1873968
1679,0,1691014
1679,0,1561015
1679,0,1345727
1679,0,05553086
1679,0,2194632
1679,0,1269443
1679,0,1608382
1679,0,1481059
1679,0,2263238
1679,0,1117897
1679,0,1358362
1679,0,07953566
1679,0,09765542
1679,0,1658505
1679,0,1188446
1679,0,1814381
1679,0,1920683
1679,0,2174956
1679,0,1802155
1679,0,1316847
1679,0,1673025
1679,-0,01
1679,0,1263836
1679,0,1116434
1679,0,1846363
1679,0,1341358
1679,0,1018407
1679,0,08642679
1679,0,1857283
1679,0,1236273
1679,0,1133652
1679,0,1724164
1679,0,2161666
1679,0,09106904
1679,0,1266545
1679,-0,48
1679,0,6303637
1679,0,1709137
1679,0,1339318
1679,0,1580472
1679,0,1109563
1679,0,1049708
1679,0,1261684
1679,0,2195442
1679,0,1477365
1679,0,2012003
1679,0,1533652
1679,0,1176633
1679,0,1011732
1679,0,1326203
1679,0,1268322
1680,0,5365729
1680,0,5535219
1680,0,6500949
1680,0,5314282
1680,0,1327694
1680,0,6373131
1680,0,2424174
1680,0,2113587
1680,0,2778493
1680,0,2201725
1680,0,6029508
1680,0,3310501
1680,0,24746
1680,0,2976767
1680,0,5381271
1680,0,5241593
1680,0,1955567
1680,0,3665116
1680,0,2447183
1680,0,427339
1680,0,568389
1680,0,2917027
1680,0,4557689
1680,0,2553958
1680,0,3049823
1680,0,4316886
1680,0,2572343
1680,0,3460562
1680,0,4574187
1680,0,571053
1680,0,5046331
1680,0,4752343
1680,0,5841404
1680,0,541021
1680,0,3211071
1680,0,4710729
1680,0,2386464
1680,0,4395524
1680,0,4538139
1680,0,3010104
1680,0,3173923
1680,0,282332
1680,0,5964916
1680,0,2102935
1680,0,6503444
1680,0,464782
1680,0,5701166
1680,0,3682445
1680,0,2575507
1680,0,5069338
1680,0,4658118
1680,0,2568943
1680,0,4730978
1680,0,4259781
1680,0,5059505
1680,0,6525171
1680,0,5927467
1680,0,2977409
1680,0,5329654
1680,0,1773428
1681,0,1871447
1681,0,2310586
1681,0,1649769
1681,0,1802948
1681,0,2256784
1681,0,135792
1681,0,2125323
1681,0,1462862
1681,0,2196041
1681,0,1682583
1681,0,2077419
1681,0,2091371
1681,0,2303764
1681,0,1541597
1681,0,1846035
1681,0,1664672
1681,0,1866796
1681,0,1323223
